feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
dc64f4ef4d4f99019072896947b19e4a	antidepressant_on_off	on	-0.0814763097948346	0.0220123686713673	81	19	0.000395080426304483	0.0455389896369051
X4499b0901e611126af0d04752c158976	antidepressant_on_off	on	-0.0824284526423592	0.0229998307478689	81	14	0.000583833200473143	0.0455389896369051
