Feature ID	Taxon	Confidence
e640cc0942a7df55786489bc6b295de0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.8271892553443084
2c591fd619df05de9de559b9a2552aa2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9990653065145152
b453b56a3e2a5effb5b6f81a580163b2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9990147471804725
49aaaff192caa86f2fc32298802123b2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7879220578207956
5643964b005b31e5e64dec4c16658220	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999853999810453
751714587becdd4fc59aea6496f34bdc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.8600663785246444
c05226c468698f5e2cad29afb1a900a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999442763788969
c4e41e89afdacb4bb337f08580d93a6b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9989147893109721
80dde1c0f0bbadf5e05f44100c7a553b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9916701167508839
a71d3b7075e9e75d1783995e111f975d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.992931276583119
740bc14b796029c9dea4e43adbec9d8c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9987269942710644
f90f2304217db48590b000010891c445	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_organism	0.7981287490883181
202e99a149a6d0b435dffc0e092bb37c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7228563739761265
b78ec0ad8c0b10a3df621fd8ac369b79	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999787264012974
aa2f4d03c9023c7fa75076888bcb5b44	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.9378522656937847
f5dc302f201fe6792fd7a6d5e2c3c3cf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.8024037023009
c0b6f0baefc22d93b0c78e15665d05f3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7029461594669544
53a469db1a3aaeebbcc26e77e99f0a6b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999401276930513
00e4d986c156fa6528632ce7025b186a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.9072374757775481
8b08593bf3f150eb970f215c7f5dfd9a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.8686977859854306
15ca86ba4230c4fe32ca98205b28bda5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.8742144569049672
ce7260fe3f31c7fa47ae17dc33d2b8f7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.8905351365423039
4303c8e52fc21c18fa53e1ed4e1b559b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_bacterium	0.7704110189391461
af6392a32d4ab24bd0053e1100a61444	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819; s__uncultured_organism	0.8555686963219645
bc24fc0be5e06df0aa789f0e0ceb1f9a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819	0.9996180715411194
7e69fbde4eb5b08f2d68c6b42c857d2d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Ezakiella	0.9999997879537365
cf369e7deed490dcb092a09bcdcfd18d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.992028923683273
53725a713292ed50885510af46e141da	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7645508848123378
b9a9a31b1a5f304ca9b8420c14b52797	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9970777375398485
94cbb40634b76e5b3b33df865a98d338	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.8394305925325525
4398111fe9a71ea037da81d87eadabc6	d__Bacteria; p__Firmicutes; c__Clostridia	0.9999365961369461
25819d800739d8184033dd6b57af16a4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.8319659329820571
1c5ce1f4ddb9b222a89d72e56cec55f5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Pygmaiobacter; s__Pygmaiobacter_massiliensis	0.9999167950893613
38f3fdc97f662cf173f39d43a91cd616	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__uncultured_bacterium	0.7853256840321255
524787ca90f7843f7b2ed4e7b90ad541	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_Faecalibacterium	0.9987765576110944
bd58449a5a62815c2c2deadddcb08b9e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_Faecalibacterium	0.9985975678413392
5b9037101b2c5f055cc82b7013c37f39	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999807779263268
c9e4896725212fe1a4b8b38e47986770	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999897686860979
042eeb94d27e6a3d1ad22d00917e8557	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NC2004_group; s__uncultured_bacterium	0.7014876158005953
66299ec12a7ea71c25dfba04e055e57a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.7808167547882658
8fbc0d7e76d504905929fba2b38c926a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.8416857785196806
b1f86431e79a789b511db4126cd5b7ea	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.8271072335661545
a433a22b74f28a4ff22369bc6078fcd4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999843633653502
234832fede748185708cdd4d786a642a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium	0.7552775228261879
1fdbc6b1ada98c91ba289884904715d5	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999997590621676
e13ce4a1d263db33e0efe7c465d146f1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9999300131570339
2ca97ec605c15e85f4e20a01016b6704	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	0.9987433714805044
7abab4bd5cc8a4dcb648e50203a4ab21	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_prokaryote	0.8458633062261612
